amoretta	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	
amorous	3	1	1	1	2	2	3	1	2	1	1	2	2	1	1	1	1	1	
amount	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	
ample	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	
amply	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	
amsterdam	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
analyses	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	
anatomy	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	
ancestor	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	
ancestors	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	
anchor	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	
ancient	1	5	2	1	6	8	10	2	2	1	4	2	2	1	4	2	3	1	
and	591	664	855	570	649	705	634	478	742	459	457	564	709	568	599	580	479	520	
andrew	1	1	1	1	1	1	1	1	1	1	2	1	2	1	19	1	1	1	
